close,contract,date,open,rolled
4940.0,IF2201.CCFX,2021-12-30,4905.0,0
4943.0,IF2201.CCFX,2021-12-31,4960.0,0
4925.6,IF2201.CCFX,2022-01-04,4960.0,0
4877.0,IF2201.CCFX,2022-01-05,4919.6,0
4818.2,IF2201.CCFX,2022-01-06,4860.2,0
4829.6,IF2201.CCFX,2022-01-07,4833.6,0
4845.6,IF2201.CCFX,2022-01-10,4822.0,0
4800.8,IF2201.CCFX,2022-01-11,4841.6,0
4852.6,IF2201.CCFX,2022-01-12,4822.0,0
4767.2,IF2201.CCFX,2022-01-13,4863.0,0
4723.6,IF2201.CCFX,2022-01-14,4753.2,0
4763.6,IF2201.CCFX,2022-01-17,4732.0,0
4812.2,IF2201.CCFX,2022-01-18,4760.0,0
4788.4,IF2201.CCFX,2022-01-19,4818.2,0
4825.0,IF2201.CCFX,2022-01-20,4784.4,0
4805.2,IF2202.CCFX,2022-01-21,4824.0,1
4803.4,IF2202.CCFX,2022-01-24,4785.0,0
4693.8,IF2203.CCFX,2022-01-25,4800.0,1
4723.4,IF2203.CCFX,2022-01-26,4715.0,0
4640.2,IF2203.CCFX,2022-01-27,4712.4,0
4531.0,IF2203.CCFX,2022-01-28,4670.0,0
4627.4,IF2203.CCFX,2022-02-07,4620.0,0
4606.6,IF2203.CCFX,2022-02-08,4627.0,0
4650.4,IF2203.CCFX,2022-02-09,4610.4,0
4636.0,IF2203.CCFX,2022-02-10,4657.0,0
4598.0,IF2203.CCFX,2022-02-11,4617.8,0
4552.2,IF2203.CCFX,2022-02-14,4580.0,0
4591.8,IF2203.CCFX,2022-02-15,4558.8,0
4612.0,IF2203.CCFX,2022-02-16,4615.0,0
4619.6,IF2203.CCFX,2022-02-17,4611.2,0
4648.8,IF2203.CCFX,2022-02-18,4600.0,0
4627.4,IF2203.CCFX,2022-02-21,4641.4,0
4569.4,IF2203.CCFX,2022-02-22,4594.2,0
4617.2,IF2203.CCFX,2022-02-23,4579.0,0
4534.0,IF2203.CCFX,2022-02-24,4590.0,0
4572.0,IF2203.CCFX,2022-02-25,4569.0,0
4574.4,IF2203.CCFX,2022-02-28,4566.0,0
4608.6,IF2203.CCFX,2022-03-01,4600.0,0
4575.0,IF2203.CCFX,2022-03-02,4586.6,0
4546.8,IF2203.CCFX,2022-03-03,4599.4,0
4499.4,IF2203.CCFX,2022-03-04,4501.6,0
4339.4,IF2203.CCFX,2022-03-07,4450.4,0
4237.0,IF2203.CCFX,2022-03-08,4364.4,0
4202.0,IF2203.CCFX,2022-03-09,4266.2,0
4266.4,IF2203.CCFX,2022-03-10,4275.8,0
4311.0,IF2203.CCFX,2022-03-11,4209.0,0
4162.4,IF2203.CCFX,2022-03-14,4248.0,0
3941.4,IF2203.CCFX,2022-03-15,4110.0,0
4152.2,IF2203.CCFX,2022-03-16,4039.6,0
4234.0,IF2203.CCFX,2022-03-17,4239.6,0
4232.6,IF2204.CCFX,2022-03-18,4190.0,1
4215.0,IF2204.CCFX,2022-03-21,4236.2,0
4213.2,IF2204.CCFX,2022-03-22,4217.0,0
4241.2,IF2204.CCFX,2022-03-23,4235.0,0
4218.8,IF2204.CCFX,2022-03-24,4215.0,0
4137.0,IF2204.CCFX,2022-03-25,4220.0,0
4128.2,IF2204.CCFX,2022-03-28,4100.0,0
4113.2,IF2204.CCFX,2022-03-29,4140.0,0
4254.2,IF2204.CCFX,2022-03-30,4149.0,0
4218.8,IF2204.CCFX,2022-03-31,4234.8,0
4268.0,IF2204.CCFX,2022-04-01,4190.2,0
4242.0,IF2204.CCFX,2022-04-06,4242.0,0
4195.2,IF2204.CCFX,2022-04-07,4220.0,0
4233.8,IF2204.CCFX,2022-04-08,4203.2,0
4100.0,IF2204.CCFX,2022-04-11,4192.2,0
4176.0,IF2204.CCFX,2022-04-12,4108.8,0
4147.8,IF2204.CCFX,2022-04-13,4151.4,0
4186.2,IF2204.CCFX,2022-04-14,4180.0,0
4182.4,IF2205.CCFX,2022-04-15,4160.0,1
4158.2,IF2205.CCFX,2022-04-18,4138.2,0
4124.6,IF2206.CCFX,2022-04-19,4150.0,1
4042.6,IF2206.CCFX,2022-04-20,4119.0,0
3984.0,IF2206.CCFX,2022-04-21,4033.0,0
3997.2,IF2206.CCFX,2022-04-22,3951.0,0
3798.0,IF2206.CCFX,2022-04-25,3919.0,0
3772.0,IF2206.CCFX,2022-04-26,3820.8,0
3871.0,IF2206.CCFX,2022-04-27,3766.6,0
3897.0,IF2206.CCFX,2022-04-28,3858.0,0
4003.0,IF2206.CCFX,2022-04-29,3919.0,0
3979.8,IF2206.CCFX,2022-05-05,3980.0,0
3866.6,IF2206.CCFX,2022-05-06,3920.0,0
3835.0,IF2206.CCFX,2022-05-09,3850.6,0
3900.2,IF2206.CCFX,2022-05-10,3788.0,0
3941.8,IF2206.CCFX,2022-05-11,3896.8,0
3928.4,IF2206.CCFX,2022-05-12,3930.0,0
3960.4,IF2206.CCFX,2022-05-13,3971.0,0
3914.2,IF2206.CCFX,2022-05-16,3992.2,0
3975.0,IF2206.CCFX,2022-05-17,3933.0,0
3958.0,IF2206.CCFX,2022-05-18,3975.0,0
3972.4,IF2206.CCFX,2022-05-19,3917.4,0
4063.0,IF2206.CCFX,2022-05-20,3999.0,0
4015.0,IF2206.CCFX,2022-05-23,4063.0,0
3938.6,IF2206.CCFX,2022-05-24,4018.0,0
3958.0,IF2206.CCFX,2022-05-25,3949.0,0
3969.6,IF2206.CCFX,2022-05-26,3957.0,0
3983.2,IF2206.CCFX,2022-05-27,4003.0,0
4001.8,IF2206.CCFX,2022-05-30,4003.4,0
4069.2,IF2206.CCFX,2022-05-31,4003.0,0
4059.2,IF2206.CCFX,2022-06-01,4066.0,0
4070.6,IF2206.CCFX,2022-06-02,4041.0,0
4144.4,IF2206.CCFX,2022-06-06,4068.6,0
4152.4,IF2206.CCFX,2022-06-07,4131.0,0
4202.6,IF2206.CCFX,2022-06-08,4167.6,0
4168.0,IF2206.CCFX,2022-06-09,4192.6,0
4234.0,IF2206.CCFX,2022-06-10,4144.0,0
4183.2,IF2206.CCFX,2022-06-13,4195.0,0
4229.2,IF2206.CCFX,2022-06-14,4151.4,0
4277.4,IF2206.CCFX,2022-06-15,4239.4,0
4248.8,IF2206.CCFX,2022-06-16,4292.0,0
4277.2,IF2207.CCFX,2022-06-17,4197.8,1
4282.6,IF2207.CCFX,2022-06-20,4296.8,0
4286.4,IF2207.CCFX,2022-06-21,4281.8,0
4231.0,IF2207.CCFX,2022-06-22,4289.2,0
4315.8,IF2207.CCFX,2022-06-23,4249.0,0
4366.2,IF2207.CCFX,2022-06-24,4328.0,0
4410.6,IF2207.CCFX,2022-06-27,4388.0,0
4465.4,IF2207.CCFX,2022-06-28,4404.4,0
4413.4,IF2207.CCFX,2022-06-29,4451.6,0
4461.8,IF2207.CCFX,2022-06-30,4415.0,0
4445.2,IF2207.CCFX,2022-07-01,4464.0,0
4472.2,IF2207.CCFX,2022-07-04,4425.0,0
4459.4,IF2207.CCFX,2022-07-05,4492.4,0
4400.4,IF2207.CCFX,2022-07-06,4449.0,0
4416.6,IF2207.CCFX,2022-07-07,4400.0,0
4409.6,IF2207.CCFX,2022-07-08,4445.0,0
4337.0,IF2207.CCFX,2022-07-11,4387.6,0
4300.8,IF2207.CCFX,2022-07-12,4342.0,0
4306.6,IF2207.CCFX,2022-07-13,4313.6,0
4310.0,IF2207.CCFX,2022-07-14,4293.4,0
4210.0,IF2208.CCFX,2022-07-15,4286.0,1
4273.0,IF2208.CCFX,2022-07-18,4228.8,0
4244.8,IF2209.CCFX,2022-07-19,4249.8,1
4252.8,IF2209.CCFX,2022-07-20,4267.0,0
4204.0,IF2209.CCFX,2022-07-21,4241.0,0
4215.0,IF2209.CCFX,2022-07-22,4220.2,0
4196.8,IF2209.CCFX,2022-07-25,4203.4,0
4227.4,IF2209.CCFX,2022-07-26,4205.8,0
4205.2,IF2209.CCFX,2022-07-27,4216.8,0
4205.2,IF2209.CCFX,2022-07-28,4220.0,0
4142.6,IF2209.CCFX,2022-07-29,4213.0,0
4162.6,IF2209.CCFX,2022-08-01,4135.0,0
4099.2,IF2209.CCFX,2022-08-02,4125.0,0
4050.2,IF2209.CCFX,2022-08-03,4117.4,0
4082.2,IF2209.CCFX,2022-08-04,4075.0,0
4150.0,IF2209.CCFX,2022-08-05,4092.8,0
4135.2,IF2209.CCFX,2022-08-08,4139.8,0
4140.0,IF2209.CCFX,2022-08-09,4131.6,0
4093.4,IF2209.CCFX,2022-08-10,4133.0,0
4186.2,IF2209.CCFX,2022-08-11,4110.2,0
4189.0,IF2209.CCFX,2022-08-12,4180.0,0
4177.2,IF2209.CCFX,2022-08-15,4188.0,0
4167.0,IF2209.CCFX,2022-08-16,4182.4,0
4206.8,IF2209.CCFX,2022-08-17,4173.8,0
4170.6,IF2209.CCFX,2022-08-18,4200.0,0
4142.0,IF2209.CCFX,2022-08-19,4171.6,0
4168.2,IF2209.CCFX,2022-08-22,4132.4,0
4154.6,IF2209.CCFX,2022-08-23,4173.8,0
4080.2,IF2209.CCFX,2022-08-24,4163.0,0
4115.0,IF2209.CCFX,2022-08-25,4093.8,0
4107.4,IF2209.CCFX,2022-08-26,4123.8,0
4084.0,IF2209.CCFX,2022-08-29,4070.2,0
4076.6,IF2209.CCFX,2022-08-30,4085.0,0
4081.4,IF2209.CCFX,2022-08-31,4066.0,0
4043.6,IF2209.CCFX,2022-09-01,4069.4,0
4020.2,IF2209.CCFX,2022-09-02,4051.2,0
4017.6,IF2209.CCFX,2022-09-05,4006.0,0
4046.8,IF2209.CCFX,2022-09-06,4023.8,0
4055.8,IF2209.CCFX,2022-09-07,4032.0,0
4038.8,IF2209.CCFX,2022-09-08,4065.0,0
4098.2,IF2209.CCFX,2022-09-09,4048.6,0
4109.2,IF2209.CCFX,2022-09-13,4102.0,0
4068.8,IF2209.CCFX,2022-09-14,4072.2,0
4029.8,IF2209.CCFX,2022-09-15,4075.0,0
3937.2,IF2210.CCFX,2022-09-16,4020.0,1
3929.0,IF2210.CCFX,2022-09-19,3931.0,0
3928.6,IF2210.CCFX,2022-09-20,3949.0,0
3896.6,IF2210.CCFX,2022-09-21,3921.2,0
3870.0,IF2210.CCFX,2022-09-22,3879.2,0
3864.4,IF2210.CCFX,2022-09-23,3866.0,0
3841.4,IF2210.CCFX,2022-09-26,3840.8,0
3890.2,IF2210.CCFX,2022-09-27,3852.6,0
3836.6,IF2210.CCFX,2022-09-28,3880.0,0
3837.6,IF2210.CCFX,2022-09-29,3868.2,0
3808.4,IF2210.CCFX,2022-09-30,3849.2,0
3728.2,IF2210.CCFX,2022-10-10,3812.0,0
3726.8,IF2210.CCFX,2022-10-11,3736.0,0
3784.6,IF2210.CCFX,2022-10-12,3724.6,0
3754.8,IF2210.CCFX,2022-10-13,3761.0,0
3841.4,IF2210.CCFX,2022-10-14,3785.4,0
3837.4,IF2210.CCFX,2022-10-17,3830.0,0
3835.4,IF2210.CCFX,2022-10-18,3862.0,0
3775.2,IF2210.CCFX,2022-10-19,3825.8,0
3761.0,IF2210.CCFX,2022-10-20,3754.2,0
3734.4,IF2211.CCFX,2022-10-21,3756.6,1
3631.0,IF2211.CCFX,2022-10-24,3721.2,0
3626.0,IF2212.CCFX,2022-10-25,3623.8,1
3655.6,IF2212.CCFX,2022-10-26,3631.6,0
3631.6,IF2212.CCFX,2022-10-27,3673.0,0
3538.0,IF2212.CCFX,2022-10-28,3625.0,0
3500.8,IF2212.CCFX,2022-10-31,3505.0,0
3647.6,IF2212.CCFX,2022-11-01,3525.8,0
3679.0,IF2212.CCFX,2022-11-02,3629.8,0
3651.0,IF2212.CCFX,2022-11-03,3662.0,0
3783.0,IF2212.CCFX,2022-11-04,3652.0,0
3785.0,IF2212.CCFX,2022-11-07,3750.2,0
3761.2,IF2212.CCFX,2022-11-08,3787.0,0
3717.0,IF2212.CCFX,2022-11-09,3764.4,0
3694.0,IF2212.CCFX,2022-11-10,3703.6,0
3798.0,IF2212.CCFX,2022-11-11,3800.0,0
3797.0,IF2212.CCFX,2022-11-14,3838.8,0
3875.0,IF2212.CCFX,2022-11-15,3798.0,0
3844.6,IF2212.CCFX,2022-11-16,3863.0,0
3827.6,IF2212.CCFX,2022-11-17,3824.0,0
3812.0,IF2212.CCFX,2022-11-18,3833.0,0
3779.2,IF2212.CCFX,2022-11-21,3775.2,0
3775.8,IF2212.CCFX,2022-11-22,3781.2,0
3780.8,IF2212.CCFX,2022-11-23,3766.4,0
3761.0,IF2212.CCFX,2022-11-24,3801.8,0
3782.2,IF2212.CCFX,2022-11-25,3760.4,0
3737.0,IF2212.CCFX,2022-11-28,3701.0,0
3858.6,IF2212.CCFX,2022-11-29,3770.0,0
3860.4,IF2212.CCFX,2022-11-30,3850.0,0
3905.0,IF2212.CCFX,2022-12-01,3935.0,0
3883.6,IF2212.CCFX,2022-12-02,3900.0,0
3948.0,IF2212.CCFX,2022-12-05,3927.8,0
3969.8,IF2212.CCFX,2022-12-06,3935.0,0
3958.2,IF2212.CCFX,2022-12-07,3964.4,0
3970.6,IF2212.CCFX,2022-12-08,3960.0,0
4005.0,IF2212.CCFX,2022-12-09,3971.6,0
3963.2,IF2212.CCFX,2022-12-12,3985.0,0
3950.6,IF2212.CCFX,2022-12-13,3963.2,0
3960.8,IF2212.CCFX,2022-12-14,3950.8,0
3953.4,IF2212.CCFX,2022-12-15,3965.0,0
3973.4,IF2301.CCFX,2022-12-16,3954.0,1
3910.8,IF2301.CCFX,2022-12-19,3971.0,0
3852.0,IF2301.CCFX,2022-12-20,3900.0,0
3846.0,IF2301.CCFX,2022-12-21,3859.6,0
3855.0,IF2301.CCFX,2022-12-22,3870.0,0
3846.0,IF2301.CCFX,2022-12-23,3835.0,0
3853.0,IF2301.CCFX,2022-12-26,3850.0,0
3900.0,IF2301.CCFX,2022-12-27,3882.0,0
3885.0,IF2301.CCFX,2022-12-28,3889.2,0
3868.2,IF2301.CCFX,2022-12-29,3868.0,0
3879.4,IF2301.CCFX,2022-12-30,3885.0,0
3894.2,IF2301.CCFX,2023-01-03,3861.0,0
3898.0,IF2301.CCFX,2023-01-04,3897.4,0
3974.4,IF2301.CCFX,2023-01-05,3923.8,0
3990.8,IF2301.CCFX,2023-01-06,3975.2,0
4011.6,IF2301.CCFX,2023-01-09,4008.0,0
4018.0,IF2301.CCFX,2023-01-10,4014.0,0
4017.2,IF2301.CCFX,2023-01-11,4022.0,0
4024.6,IF2301.CCFX,2023-01-12,4029.6,0
4090.8,IF2301.CCFX,2023-01-13,4037.0,0
4149.6,IF2301.CCFX,2023-01-16,4090.6,0
4147.0,IF2301.CCFX,2023-01-17,4151.0,0
4133.4,IF2301.CCFX,2023-01-18,4153.0,0
4158.0,IF2301.CCFX,2023-01-19,4121.4,0
4192.4,IF2302.CCFX,2023-01-20,4191.8,1
4208.0,IF2302.CCFX,2023-01-30,4280.0,0
4180.8,IF2303.CCFX,2023-01-31,4221.2,1
4209.0,IF2303.CCFX,2023-02-01,4198.0,0
4191.8,IF2303.CCFX,2023-02-02,4217.6,0
4146.8,IF2303.CCFX,2023-02-03,4161.4,0
4088.0,IF2303.CCFX,2023-02-06,4105.4,0
4099.0,IF2303.CCFX,2023-02-07,4108.0,0
4086.0,IF2303.CCFX,2023-02-08,4105.0,0
4142.6,IF2303.CCFX,2023-02-09,4079.8,0
4114.0,IF2303.CCFX,2023-02-10,4136.2,0
4144.0,IF2303.CCFX,2023-02-13,4096.0,0
4156.8,IF2303.CCFX,2023-02-14,4149.0,0
4127.4,IF2303.CCFX,2023-02-15,4154.0,0
4098.2,IF2303.CCFX,2023-02-16,4132.8,0
4034.6,IF2303.CCFX,2023-02-17,4099.0,0
4146.8,IF2303.CCFX,2023-02-20,4049.0,0
4149.4,IF2303.CCFX,2023-02-21,4140.0,0
4109.8,IF2303.CCFX,2023-02-22,4131.0,0
4108.2,IF2303.CCFX,2023-02-23,4116.0,0
4067.6,IF2303.CCFX,2023-02-24,4103.0,0
4051.4,IF2303.CCFX,2023-02-27,4050.0,0
4079.2,IF2303.CCFX,2023-02-28,4068.0,0
4133.2,IF2303.CCFX,2023-03-01,4073.0,0
4126.6,IF2303.CCFX,2023-03-02,4124.0,0
4134.4,IF2303.CCFX,2023-03-03,4144.2,0
4103.0,IF2303.CCFX,2023-03-06,4132.2,0
4047.2,IF2303.CCFX,2023-03-07,4097.4,0
4034.8,IF2303.CCFX,2023-03-08,4030.0,0
4023.0,IF2303.CCFX,2023-03-09,4037.0,0
3965.6,IF2303.CCFX,2023-03-10,3996.8,0
4010.0,IF2303.CCFX,2023-03-13,3973.6,0
3988.8,IF2303.CCFX,2023-03-14,3998.0,0
3986.4,IF2303.CCFX,2023-03-15,4017.2,0
3941.0,IF2303.CCFX,2023-03-16,3956.0,0
3964.0,IF2304.CCFX,2023-03-17,3970.0,1
3945.6,IF2304.CCFX,2023-03-20,3967.0,0
3988.6,IF2304.CCFX,2023-03-21,3958.0,0
4003.2,IF2304.CCFX,2023-03-22,4000.0,0
4044.6,IF2304.CCFX,2023-03-23,3993.0,0
4040.6,IF2304.CCFX,2023-03-24,4034.6,0
4019.0,IF2304.CCFX,2023-03-27,4033.0,0
4009.4,IF2304.CCFX,2023-03-28,4028.8,0
4009.0,IF2304.CCFX,2023-03-29,4030.2,0
4052.8,IF2304.CCFX,2023-03-30,4015.0,0
4063.8,IF2304.CCFX,2023-03-31,4060.0,0
4091.2,IF2304.CCFX,2023-04-03,4071.8,0
4111.8,IF2304.CCFX,2023-04-04,4092.2,0
4098.0,IF2304.CCFX,2023-04-06,4095.8,0
4128.2,IF2304.CCFX,2023-04-07,4103.8,0
4112.4,IF2304.CCFX,2023-04-10,4138.0,0
4102.2,IF2304.CCFX,2023-04-11,4116.6,0
4097.2,IF2304.CCFX,2023-04-12,4107.8,0
4073.8,IF2304.CCFX,2023-04-13,4083.2,0
4095.0,IF2304.CCFX,2023-04-14,4086.0,0
4153.6,IF2304.CCFX,2023-04-17,4093.4,0
4161.4,IF2304.CCFX,2023-04-18,4142.6,0
4125.2,IF2304.CCFX,2023-04-19,4160.0,0
4105.2,IF2304.CCFX,2023-04-20,4125.6,0
4038.2,IF2305.CCFX,2023-04-21,4117.2,1
3991.0,IF2305.CCFX,2023-04-24,4048.6,0
3962.0,IF2306.CCFX,2023-04-25,3988.2,1
3956.4,IF2306.CCFX,2023-04-26,3959.6,0
3989.0,IF2306.CCFX,2023-04-27,3950.0,0
4023.0,IF2306.CCFX,2023-04-28,3994.2,0
4024.0,IF2306.CCFX,2023-05-04,4009.0,0
4003.0,IF2306.CCFX,2023-05-05,4023.0,0
4045.0,IF2306.CCFX,2023-05-08,4015.6,0
4012.0,IF2306.CCFX,2023-05-09,4045.0,0
3985.2,IF2306.CCFX,2023-05-10,4009.8,0
3977.8,IF2306.CCFX,2023-05-11,3991.4,0
3924.4,IF2306.CCFX,2023-05-12,3978.0,0
3993.4,IF2306.CCFX,2023-05-15,3920.0,0
3975.2,IF2306.CCFX,2023-05-16,3990.0,0
3949.8,IF2306.CCFX,2023-05-17,3975.2,0
3941.8,IF2306.CCFX,2023-05-18,3958.8,0
3937.8,IF2306.CCFX,2023-05-19,3932.8,0
3957.6,IF2306.CCFX,2023-05-22,3937.8,0
3896.2,IF2306.CCFX,2023-05-23,3957.0,0
3847.4,IF2306.CCFX,2023-05-24,3887.2,0
3833.0,IF2306.CCFX,2023-05-25,3840.0,0
3841.0,IF2306.CCFX,2023-05-26,3830.0,0
3825.0,IF2306.CCFX,2023-05-29,3860.0,0
3825.6,IF2306.CCFX,2023-05-30,3822.0,0
3790.6,IF2306.CCFX,2023-05-31,3811.2,0
3798.0,IF2306.CCFX,2023-06-01,3786.0,0
3850.4,IF2306.CCFX,2023-06-02,3820.0,0
3833.8,IF2306.CCFX,2023-06-05,3850.4,0
3794.0,IF2306.CCFX,2023-06-06,3830.0,0
3781.8,IF2306.CCFX,2023-06-07,3806.8,0
3811.0,IF2306.CCFX,2023-06-08,3786.0,0
3832.8,IF2306.CCFX,2023-06-09,3819.6,0
3833.6,IF2306.CCFX,2023-06-12,3820.4,0
3862.6,IF2306.CCFX,2023-06-13,3829.0,0
3860.6,IF2306.CCFX,2023-06-14,3870.6,0
3924.2,IF2306.CCFX,2023-06-15,3873.0,0
3931.2,IF2307.CCFX,2023-06-16,3900.0,1
3901.4,IF2307.CCFX,2023-06-19,3927.0,0
3893.0,IF2307.CCFX,2023-06-20,3900.0,0
3833.8,IF2307.CCFX,2023-06-21,3878.0,0
3792.8,IF2307.CCFX,2023-06-26,3813.4,0
3817.0,IF2307.CCFX,2023-06-27,3798.2,0
3822.0,IF2307.CCFX,2023-06-28,3808.0,0
3805.4,IF2307.CCFX,2023-06-29,3828.0,0
3827.4,IF2307.CCFX,2023-06-30,3802.0,0
3871.8,IF2307.CCFX,2023-07-03,3839.0,0
3880.8,IF2307.CCFX,2023-07-04,3868.8,0
3849.6,IF2307.CCFX,2023-07-05,3876.0,0
3821.0,IF2307.CCFX,2023-07-06,3839.6,0
3806.2,IF2307.CCFX,2023-07-07,3812.2,0
3825.4,IF2307.CCFX,2023-07-10,3828.4,0
3853.2,IF2307.CCFX,2023-07-11,3839.6,0
3832.2,IF2307.CCFX,2023-07-12,3852.4,0
3897.0,IF2307.CCFX,2023-07-13,3850.8,0
3894.8,IF2307.CCFX,2023-07-14,3903.8,0
3860.0,IF2307.CCFX,2023-07-17,3876.2,0
3855.8,IF2307.CCFX,2023-07-18,3868.2,0
3854.8,IF2307.CCFX,2023-07-19,3844.0,0
3824.8,IF2307.CCFX,2023-07-20,3867.2,0
3834.0,IF2308.CCFX,2023-07-21,3824.2,1
3812.0,IF2308.CCFX,2023-07-24,3808.8,0
3931.4,IF2309.CCFX,2023-07-25,3885.0,1
3921.8,IF2309.CCFX,2023-07-26,3922.6,0
3915.8,IF2309.CCFX,2023-07-27,3933.0,0
4016.0,IF2309.CCFX,2023-07-28,3901.8,0
4033.8,IF2309.CCFX,2023-07-31,4046.0,0
4018.6,IF2309.CCFX,2023-08-01,4033.0,0
3985.6,IF2309.CCFX,2023-08-02,4011.0,0
4018.8,IF2309.CCFX,2023-08-03,3980.2,0
4037.8,IF2309.CCFX,2023-08-04,4060.0,0
4015.4,IF2309.CCFX,2023-08-07,4027.6,0
3998.2,IF2309.CCFX,2023-08-08,3999.0,0
3994.0,IF2309.CCFX,2023-08-09,3991.0,0
3991.8,IF2309.CCFX,2023-08-10,3993.4,0
3889.2,IF2309.CCFX,2023-08-11,3996.8,0
3866.0,IF2309.CCFX,2023-08-14,3850.0,0
